ssnamenr,jd,fid,pid,diffmaglim,ra,dec,magpsf,sigmapsf,chipsf,magap,sigmagap,magapbig,sigmagapbig,distnr,magnr,fwhm,elong,rb,ssdistnr,ssmagnr,id,night,obsdist,phaseangle,G,H,heliodist,antaresID,ltc
2060,2459401.9169792,1,1647416975815,20.14506721496582,10.6588509,7.1499174,18.511899948120117,0.09024184942245483,3.1528849601745605,18.419599533081055,0.06159999966621399,18.375099182128906,0.07500000298023224,5.666534423828125,23.013999938964844,3.4600000381469727,1.0650994777679443,0.8471428751945496,0.0,18.899999618530273,ZTF21abjvwtp,20210706,18.8119522207287,3.0887,,5.45028362242698,18.86900237173,,-0.10867678925897574
2060,2459403.9239815,2,1649423985815,20.336088180541992,10.6711351,7.1573802,18.04938316345215,0.04496072232723236,5.12751579284668,17.979000091552734,0.04859999939799309,17.94219970703125,0.05950000137090683,4.319014072418213,22.784000396728516,1.8200000524520874,1.0417956113815308,0.9757142663002014,0.0,18.899999618530273,ZTF21abkfcsz,20210708,18.7783627358628,3.0841,,4.991939462264337,18.86897578654,,-0.10848274255264471
2060,2459403.9029167,1,1649402915815,20.29678726196289,10.6710251,7.1572853,18.461397171020508,0.08403228223323822,7.0299906730651855,18.437999725341797,0.07400000095367432,18.487699508666992,0.0982000008225441,15.053228378295898,22.78499984741211,1.9900000095367432,1.0275102853775024,0.9571428298950195,0.0,18.899999618530273,ZTF21abkfcsz,20210708,18.7787149975561,3.0842,,5.403906421783516,18.8689760723,,-0.10848477757109244
2060,2459405.9347801,2,1651434785815,20.291860580444336,10.6802604,7.1634642,18.037776947021484,0.05165943503379822,7.460424900054932,18.031600952148438,0.05040000006556511,18.015300750732422,0.06270000338554382,5.7275471687316895,23.312000274658203,2.2300000190734863,1.0402299165725708,0.977142870426178,0.0,18.899999618530273,ZTF21abkqsni,20210710,18.7447777354773,3.0761,,4.984726342621791,18.86894784998,,-0.10828872175319064
2060,2459407.9346181,2,1653434615815,18.14877700805664,10.6860464,7.1681216,17.803651809692383,0.15050368010997772,1.164462924003601,17.480300903320312,0.22259999811649323,17.67959976196289,0.3427000045776367,15.201177597045898,23.382999420166016,1.9500000476837158,1.125,0.5899999737739563,0.0,18.899999618530273,ZTF21ablfqgy,20210712,18.7114834400595,3.0646,,4.755188488291445,18.86891877375,,-0.1080963803585182
2060,2459410.9581019,1,1656458105815,20.2257137298584,10.6888341,7.1726047,18.47199058532715,0.06555986404418945,1.9109599590301514,18.408700942993164,0.06710000336170197,18.36440086364746,0.08169999718666077,18.369840621948242,22.327999114990234,2.440000057220459,1.143949031829834,0.9242857098579407,0.0,18.899999618530273,ZTF21abmdkco,20210715,18.6614397779911,3.0407,,5.430855023338955,18.86887236743,,-0.10780727774691565
2060,2459410.9350231,2,1656435025815,20.26113510131836,10.6888545,7.1725836,18.105026245117188,0.0674135684967041,14.697670936584473,17.99720001220703,0.05180000141263008,17.89069938659668,0.05950000137090683,12.635405540466309,23.285999298095703,2.1500000953674316,1.0700730085372925,0.9457142949104309,0.0,18.899999618530273,ZTF21abmdkco,20210715,18.661820149661,3.0409,,5.063833750882434,18.86887273282,,-0.1078094751569093
2060,2459414.962037,2,1660462035815,20.551427841186523,10.6811771,7.1737206,17.978403091430664,0.06040605902671814,29.011423110961914,17.945899963378906,0.040699999779462814,17.92609977722168,0.05040000006556511,8.782648086547852,21.81999969482422,1.9500000476837158,1.0836178064346313,0.9614285826683044,0.0,18.899999618530273,ZTF21abmxkdt,20210719,18.5959171377383,2.9969,,4.947686499107089,18.86880637812,,-0.10742875296209302
2060,2459414.9368171,1,1660436815815,20.582063674926758,10.6813256,7.1737076,18.42322540283203,0.07491820305585861,12.083242416381836,18.410600662231445,0.055799998342990875,18.371000289916992,0.06809999793767929,1.6134685277938843,23.135000228881836,1.9500000476837158,1.016248106956482,0.9871428608894348,0.0,18.899999618530273,ZTF21abmxkdt,20210719,18.5963266285863,2.9972,,5.392441894622722,18.86880680994,,-0.10743111859379724
2060,2459416.9204977,2,1662420495815,18.693326950073242,10.6728513,7.1722324,18.135534286499023,0.15211188793182373,1.974415898323059,18.39310073852539,0.35600000619888306,18.208200454711914,0.38519999384880066,1.9535664319992065,21.222000122070312,2.140000104904175,1.1109349727630615,0.7285714149475098,0.0,18.899999618530273,ZTF21abnhvbv,20210721,18.5642599491876,2.9704,,5.110207046088378,18.86877221847,,-0.10724586914608666
2060,2459418.9030556,2,1664403055815,18.942066192626953,10.6612852,7.1694152,17.93840217590332,0.08838646858930588,3.06996488571167,17.929899215698242,0.1623000055551529,17.88949966430664,0.20069999992847443,8.632083892822266,22.98900032043457,2.009999990463257,1.189624309539795,0.8614285588264465,0.0,18.899999618530273,ZTF21abnuhvi,20210723,18.5325208379641,2.9403,,4.91871634246357,18.86873637927,,-0.10706251206218428
2060,2459418.9614236,1,1664461425815,19.292951583862305,10.6609117,7.1693306,18.395973205566406,0.1170828640460968,2.4801907539367676,18.393299102783203,0.17800000309944153,18.599700927734375,0.27630001306533813,2.9034533500671387,22.95400047302246,1.9299999475479126,1.1672413349151611,0.927142858505249,0.0,18.899999618530273,ZTF21abnuhvi,20210723,18.5315914395123,2.9393,,5.376460364426611,18.86873530494,,-0.10705714292034836
2060,2459422.9358449,2,1668435845815,19.631027221679688,10.6282759,7.1595537,17.973190307617188,0.065043143928051,7.129430294036865,17.97960090637207,0.09549999982118607,18.037200927734375,0.1289999932050705,4.061703681945801,20.659000396728516,1.559999942779541,1.1080074310302734,0.9314285516738892,0.0,18.799999237060547,ZTF21abovgwj,20210727,18.4690506110895,2.8688,,4.965557723944263,18.86865956837,,-0.10669584408486135
2060,2459426.974537,1,1672474535815,20.050987243652344,10.5825573,7.1441233,18.317346572875977,0.06756715476512909,5.063698768615723,18.380800247192383,0.09269999712705612,18.441699981689453,0.12530000507831573,1.187450647354126,23.28700065612793,1.75,1.0431177616119385,0.9800000190734863,0.0,18.799999237060547,ZTF21abpyftf,20210731,18.4071927379021,2.7834,,5.322554051081074,18.86857745008,,-0.10633849068689832
2060,2459429.9209838,1,1675420985815,20.49506378173828,10.5413898,7.129358,18.343774795532227,0.06556999683380127,6.719111442565918,18.303300857543945,0.05209999904036522,18.348400115966797,0.06859999895095825,13.560688972473145,22.535999298095703,2.1700000762939453,1.038718342781067,0.9657142758369446,0.0,18.799999237060547,ZTF21abquxhh,20210803,18.3633133509468,2.7127,,5.358812275058053,18.86851418366,,-0.10608499913891854
2060,2459429.8988773,2,1675398875815,20.30195426940918,10.5417462,7.1294762,17.9775333404541,0.043912846595048904,4.512658596038818,17.986099243164062,0.045499999076128006,17.91790008544922,0.05400000140070915,6.315104961395264,22.976999282836914,2.3499999046325684,1.050599217414856,0.9757142663002014,0.0,18.799999237060547,ZTF21abquxhh,20210803,18.3636382920437,2.7132,,4.992499363875874,18.86851466875,,-0.10608687632607568
2060,2459442.923669,2,1688423666315,20.409496307373047,10.2838334,7.0301744,17.88036346435547,0.04720056429505348,7.732466697692871,17.904600143432617,0.04050000011920929,17.805599212646484,0.04659999907016754,5.613168716430664,23.15799903869629,2.1600000858306885,1.0601719617843628,0.9842857122421265,0.0,18.799999237060547,ZTF21abtwveo,20210816,18.1854923806208,2.318,,4.94337206024052,18.86820157197,,-0.10505772605789024
2060,2459442.9636921,1,1688463696315,20.76993751525879,10.2828433,7.0298038,18.28621482849121,0.06508011370897293,18.42654800415039,18.348100662231445,0.04960000142455101,18.289600372314453,0.05900000035762787,13.770706176757812,23.459999084472656,1.7200000286102295,1.0520833730697632,0.9714285731315613,0.0,18.799999237060547,ZTF21abtyhvy,20210816,18.1849911036433,2.3166,,5.3493814368747525,18.86820052556,,-0.10505483017702656
2060,2459446.9555324,1,1692455536315,20.438457489013672,10.1806751,6.9886752,18.24717140197754,0.05594957619905472,4.871703624725342,18.289100646972656,0.055799998342990875,18.317399978637695,0.07240000367164612,18.290922164916992,23.141000747680664,2.069999933242798,1.0256775617599487,0.9728571176528931,0.0,18.799999237060547,ZTF21abulbij,20210820,18.136596355179,2.1702,,5.3265164792184905,18.86809356116,,-0.10477525335169845
2060,2459446.8774653,2,1692377466315,19.599441528320312,10.1828182,6.9894917,17.844144821166992,0.05309409648180008,2.8902039527893066,17.81760025024414,0.06909999996423721,17.782100677490234,0.08540000021457672,12.074888229370117,23.06599998474121,2.609999895095825,1.0848708152770996,0.9842857122421265,0.0,18.799999237060547,ZTF21abukdzx,20210820,18.1375116838571,2.1731,,4.923171921963863,18.86809570235,,-0.10478054121234603
2060,2459449.8624769,2,1695362476315,18.42111587524414,10.1001912,6.9557172,17.25124740600586,0.14794309437274933,5.439820766448975,17.685199737548828,0.155799999833107,17.743999481201172,0.21130000054836273,12.742413520812988,23.20400047302246,3.640000104904175,1.142140507698059,0.5214285850524902,0.0,18.700000762939453,ZTF21abuxeki,20210823,18.1034305086343,2.0568,,4.342800215525539,18.86801242956,,-0.10458365400713056
